ds,family,y,yhat,yhat_upper,yhat_lower
2015-10-01T00:00:00.000Z,OTHER,107235.6796875,98580.4555358483,142433.19480182786,56875.70972407177
2015-10-02T00:00:00.000Z,OTHER,114704.734375,108570.03234212857,148815.52164577588,66290.5146166191
2015-10-03T00:00:00.000Z,OTHER,149212.5625,126659.04673807527,171758.37871848847,84003.95516122886
2015-10-04T00:00:00.000Z,OTHER,163498.125,142657.42327301993,187233.93050720476,95994.11957747488
2015-10-05T00:00:00.000Z,OTHER,114998.078125,109379.31251779704,153315.07838130163,71189.02866465077
2015-10-06T00:00:00.000Z,OTHER,109353.7421875,114773.08836484092,158369.38310843185,70267.75985317104
2015-10-07T00:00:00.000Z,OTHER,141624.03125,152504.9309408607,193267.57959722664,108918.31446085301
2015-10-08T00:00:00.000Z,OTHER,84455.25,86592.1954484025,131519.74570348588,44873.0041903615
2015-10-09T00:00:00.000Z,OTHER,120121.9609375,114710.23840568878,157730.45082633934,72877.77038542002
2015-10-10T00:00:00.000Z,OTHER,117357.4296875,124377.9489594994,172070.84928356484,80706.53232797333
2015-10-11T00:00:00.000Z,OTHER,132625.625,140204.2477945563,183537.0910406062,97524.23621070501
2015-10-12T00:00:00.000Z,OTHER,109079.15625,106864.23107393732,149553.50989559948,62059.616846501034
2015-10-13T00:00:00.000Z,OTHER,101729.5078125,112805.06841998748,155149.4984957816,71601.21682786253
2015-10-14T00:00:00.000Z,OTHER,143763.484375,148281.28656495534,188753.68856221205,107262.09405842397
2015-10-15T00:00:00.000Z,OTHER,88544.7421875,84926.90782059822,133582.19436367374,41938.27502215653
2015-10-16T00:00:00.000Z,OTHER,103002.1171875,104220.47561848424,146106.8132168667,64971.18848249398
2015-10-17T00:00:00.000Z,OTHER,135174.609375,128739.44819810199,172659.08954794102,83035.6176581011
2015-10-18T00:00:00.000Z,OTHER,151931.109375,136422.16294597692,179522.31877714378,93591.25784699508
2015-10-19T00:00:00.000Z,OTHER,107536.21875,103075.34872901744,144211.98243184914,56777.38899692766
2015-10-20T00:00:00.000Z,OTHER,112095.96875,109147.8165203897,151994.8008608187,65599.0296649998
2015-10-21T00:00:00.000Z,OTHER,145217.265625,145305.83393019525,187615.89039592768,104407.88451446727
2015-10-22T00:00:00.000Z,OTHER,84538.7109375,80004.92050868127,126356.218580749,38767.528058580465
2015-10-23T00:00:00.000Z,OTHER,97946.40625,91269.94521337973,132613.68474175493,41069.31300277104
2015-10-24T00:00:00.000Z,OTHER,127457.1875,116863.77533710784,159515.33876836603,72780.83712208174
2015-10-25T00:00:00.000Z,OTHER,149402.09375,132746.14996263717,172954.82604966106,89900.72408267335
2015-10-26T00:00:00.000Z,OTHER,103815.8671875,100254.88177764106,144392.04549136138,57582.9383149816
2015-10-27T00:00:00.000Z,OTHER,101482.09375,106862.92645308285,152630.87296849294,62608.37487814547
2015-10-28T00:00:00.000Z,OTHER,130563.703125,143912.27095128316,186009.3236295876,100041.1834041475
2015-10-29T00:00:00.000Z,OTHER,77512.3984375,78608.85531837735,124028.54826541699,34570.80993993659
2015-10-30T00:00:00.000Z,OTHER,93816.0625,90256.80793239502,132699.91859677527,50253.79032105582
2015-10-31T00:00:00.000Z,OTHER,123129.609375,117672.02732256097,159038.01045237726,78249.3701134864
2015-11-01T00:00:00.000Z,OTHER,109506.6015625,142455.5756566622,188182.84653962392,101161.97456442592
2015-11-02T00:00:00.000Z,OTHER,106396.734375,90725.85300344776,132635.53381565565,50651.514057351465
2015-11-03T00:00:00.000Z,OTHER,155050.859375,144697.3561035088,188080.7471820286,102213.93817835605
2015-11-04T00:00:00.000Z,OTHER,170150.640625,146641.58473006773,187552.9612538047,104687.80059700357
2015-11-05T00:00:00.000Z,OTHER,100126.640625,81871.60259672078,125369.0836487765,38618.73271353922
2015-11-06T00:00:00.000Z,OTHER,103032.984375,94036.14950136842,135191.47642531368,52564.449404245126
2015-11-07T00:00:00.000Z,OTHER,134844.609375,120567.71688530748,161089.83477379233,77135.66539097986
2015-11-08T00:00:00.000Z,OTHER,158362.703125,137412.66717473272,181361.85020599514,91767.80979395034
2015-11-09T00:00:00.000Z,OTHER,104278.171875,106021.10000201796,146836.58983145177,62042.742461551294
2015-11-10T00:00:00.000Z,OTHER,107310.1015625,113651.43818343423,154534.9179131124,70975.3250211061
2015-11-11T00:00:00.000Z,OTHER,144474.84375,150915.69976345837,193511.49058237544,108658.05134108139
2015-11-12T00:00:00.000Z,OTHER,78825.5859375,86972.46737713502,128538.38674962401,42052.83107480629
2015-11-13T00:00:00.000Z,OTHER,97274.2734375,99138.48864312757,140969.87437437646,55880.802282289864
2015-11-14T00:00:00.000Z,OTHER,129664.7265625,125095.51017278536,166788.6902949663,86556.9875085561
2015-11-15T00:00:00.000Z,OTHER,157542.65625,142594.82674772493,189269.8933743905,96716.4695699923
2015-11-16T00:00:00.000Z,OTHER,112820.703125,119289.10057326347,161428.06684678167,74772.12345308505
2015-11-17T00:00:00.000Z,OTHER,108999.1640625,124656.97340804164,167797.9723124431,82844.51096614252
2015-11-18T00:00:00.000Z,OTHER,148318.328125,156688.87090228937,196610.50571101796,115367.8754441283
2015-11-19T00:00:00.000Z,OTHER,89461.5390625,89891.95908997855,134855.21893247231,44559.95744443016
2015-11-20T00:00:00.000Z,OTHER,103364.1015625,101360.34645249987,143377.16531834332,60948.62180744352
2015-11-21T00:00:00.000Z,OTHER,132369.75,126449.94195851184,171732.15201577923,82782.20338439972
2015-11-22T00:00:00.000Z,OTHER,156203.359375,142317.922705467,182629.6352922536,99222.11940618996
2015-11-23T00:00:00.000Z,OTHER,110496.2421875,110688.0462615806,155020.4176964713,68991.67101842212
2015-11-24T00:00:00.000Z,OTHER,110390.59375,117418.22055349128,163465.41780468918,72177.84837047856
2015-11-25T00:00:00.000Z,OTHER,146093.046875,155371.80868921112,197901.08245956816,111967.41391897286
2015-11-26T00:00:00.000Z,OTHER,85078.7109375,82185.39570332454,123397.03442148099,40826.27214159603
2015-11-27T00:00:00.000Z,OTHER,94155.28125,94401.87173430108,136830.66185275002,51631.09573927976
2015-11-28T00:00:00.000Z,OTHER,123473.703125,125207.9307308504,167991.56857878863,80720.48283096906
2015-11-29T00:00:00.000Z,OTHER,157169.484375,140826.654294842,184600.1126761828,97068.13829415126
2015-11-30T00:00:00.000Z,OTHER,115851.6328125,113688.98861070155,157989.2984508447,73626.57259680676
2015-12-01T00:00:00.000Z,OTHER,133006.921875,125938.26483608245,168585.48691806485,82994.499584036
2015-12-02T00:00:00.000Z,OTHER,165760.78125,163596.17424454732,206495.70799389057,118801.29853347705
2015-12-03T00:00:00.000Z,OTHER,94510.1796875,88544.85149385888,134705.99307132172,48097.1537679141
2015-12-04T00:00:00.000Z,OTHER,100911.7109375,100050.61977008224,141970.80596975106,55522.50216798795
2015-12-05T00:00:00.000Z,OTHER,132098.46875,125433.02478647167,167126.06616544243,81577.70180894296
2015-12-06T00:00:00.000Z,OTHER,162118.234375,141617.04132123519,185119.83417249957,97860.97931383697
2015-12-07T00:00:00.000Z,OTHER,120689.1171875,111016.54607206954,151578.30408787972,69051.69555930037
2015-12-08T00:00:00.000Z,OTHER,117554.390625,118749.43390114987,160028.62150096422,76548.7205677782
2015-12-09T00:00:00.000Z,OTHER,152252.265625,158054.0489044991,205161.99371242092,111773.61017568756
2015-12-10T00:00:00.000Z,OTHER,89130.8046875,92168.14184106908,134534.53933702613,47210.79762448109
2015-12-11T00:00:00.000Z,OTHER,102853.625,104249.93906279732,149168.1310632425,64396.89248654139
2015-12-12T00:00:00.000Z,OTHER,127850.078125,129684.95922300073,170956.2541247065,90504.32265099829
2015-12-13T00:00:00.000Z,OTHER,147944.84375,146234.3320457306,189783.0044803337,102386.90098490928
2015-12-14T00:00:00.000Z,OTHER,113628.4765625,116407.30069684889,160033.95603293783,75542.48404250821
2015-12-15T00:00:00.000Z,OTHER,117042.59375,125405.98368332663,171304.61943063303,81709.38670140803
2015-12-16T00:00:00.000Z,OTHER,154577.765625,173536.77109315613,215392.17812264574,131204.87763489533
2015-12-17T00:00:00.000Z,OTHER,103143.265625,106463.73530804021,148692.57610146113,64620.1313441232
2015-12-18T00:00:00.000Z,OTHER,109762.9453125,110974.0159480373,151688.5789034122,68483.42960791965
2015-12-19T00:00:00.000Z,OTHER,139371.765625,136191.3639635646,179372.96975082374,91947.35858604607
2015-12-20T00:00:00.000Z,OTHER,154388.328125,153048.89766429775,195698.43317844614,106910.7549824789
2015-12-21T00:00:00.000Z,OTHER,137253.171875,138131.54799367514,180080.75725009321,95657.96406267583
2015-12-22T00:00:00.000Z,OTHER,158311.3125,164905.60317996997,208072.304588644,121035.86995040096
2015-12-23T00:00:00.000Z,OTHER,201566.78125,221631.9790655579,264449.2172008309,179274.33590705498
2015-12-24T00:00:00.000Z,OTHER,178825.125,165108.63481462427,208796.77499629385,121870.55586978864
2015-12-26T00:00:00.000Z,OTHER,127353.78125,133460.79433484716,176191.04586974354,91335.23447815067
2015-12-27T00:00:00.000Z,OTHER,116819.0703125,159314.5699002074,202522.5846762018,118861.75171824587
2015-12-28T00:00:00.000Z,OTHER,116822.65625,129474.40414486325,172329.34654347823,86217.4041303886
2015-12-29T00:00:00.000Z,OTHER,136990.75,137569.6949368635,181754.64351718593,94079.1175332191
2015-12-30T00:00:00.000Z,OTHER,192435.234375,178051.2675386349,220319.82278220402,134497.47237641347
2015-12-31T00:00:00.000Z,OTHER,175437.0,161357.08132803554,203664.5836317238,118451.17177913745
2016-01-01T00:00:00.000Z,OTHER,2394.509033203125,6002.6502409351,46481.95557910344,-33763.30812925555
2016-01-02T00:00:00.000Z,OTHER,147421.15625,156167.36113308012,197926.4203359715,115255.57446448422
2016-01-03T00:00:00.000Z,OTHER,184845.0625,165041.87928576363,208317.01060088305,122422.45252324373
2016-01-04T00:00:00.000Z,OTHER,155949.5,135371.22496022904,179075.6749719998,92956.32554679652
2016-01-05T00:00:00.000Z,OTHER,141838.125,143846.48419808588,184862.67938076088,100126.37633514541
2016-01-06T00:00:00.000Z,OTHER,172596.140625,181517.09956706248,223298.36939316386,135339.1308131352
2016-01-07T00:00:00.000Z,OTHER,106205.5234375,117494.77948213989,159371.3962364998,72051.66420550029
2016-01-08T00:00:00.000Z,OTHER,115118.125,129239.21261207125,168192.9809202822,87250.64356396766
2016-01-09T00:00:00.000Z,OTHER,153241.421875,153749.00227811153,197859.92699630416,112708.37144869343
2016-01-10T00:00:00.000Z,OTHER,169403.5625,169827.1224561701,211165.32162063813,125295.6208301636
2016-01-11T00:00:00.000Z,OTHER,115872.5234375,140480.7879537304,182559.35527820408,97950.93030601033
2016-01-12T00:00:00.000Z,OTHER,118546.5625,148058.8208341601,193917.92414049976,103479.39363770554
2016-01-13T00:00:00.000Z,OTHER,147593.609375,186351.88033369795,227529.06363936368,141253.32838668177
2016-01-14T00:00:00.000Z,OTHER,93002.7265625,120882.14325185929,167498.16352678026,78730.90757157754
2016-01-15T00:00:00.000Z,OTHER,106216.7265625,133028.09619643757,177817.61825504518,91201.21274597835
2016-01-16T00:00:00.000Z,OTHER,149203.53125,164025.60154865065,203706.78155041364,118744.83030435457
2016-01-17T00:00:00.000Z,OTHER,164015.375,177651.2337511752,220415.89668611676,136469.09866403276
2016-01-18T00:00:00.000Z,OTHER,118090.90625,132203.33496893267,175339.87837976872,86810.77792530112
2016-01-19T00:00:00.000Z,OTHER,114313.484375,145050.47204454817,184109.3221371799,101639.04092850174
2016-01-20T00:00:00.000Z,OTHER,160778.828125,183438.58912112724,226402.2083955157,141604.9308258157
2016-01-21T00:00:00.000Z,OTHER,91380.8046875,115606.260617333,156472.11767229906,70394.96482955782
2016-01-22T00:00:00.000Z,OTHER,105980.3515625,124621.36705748134,169066.49151140198,83888.76349480433
2016-01-23T00:00:00.000Z,OTHER,142141.265625,146118.77795059275,191064.5934717244,106918.71433101318
2016-01-24T00:00:00.000Z,OTHER,158041.203125,159217.15306496448,202638.26497207722,115477.8437700192
2016-01-25T00:00:00.000Z,OTHER,112352.0390625,127131.46787615148,170280.86542502855,86378.84373063958
2016-01-26T00:00:00.000Z,OTHER,112607.7578125,131799.5312983871,173989.96124757724,86767.83022807511
2016-01-27T00:00:00.000Z,OTHER,147432.78125,166104.34339725997,208364.94054291188,124145.94834964274
2016-01-28T00:00:00.000Z,OTHER,88660.7421875,97518.06713801902,137771.76306649818,55914.48839529692
2016-01-29T00:00:00.000Z,OTHER,104091.109375,105133.53738152338,151493.8830757864,61778.27332737367
2016-01-30T00:00:00.000Z,OTHER,143432.59375,125343.99467430785,169054.49052494921,83484.23650164793
2016-01-31T00:00:00.000Z,OTHER,165540.609375,138045.9353527968,181037.77411902536,95507.13062099942
2016-02-01T00:00:00.000Z,OTHER,130553.9609375,112725.69209005407,157437.0071218853,71748.13399324594
2016-02-02T00:00:00.000Z,OTHER,123995.3125,115938.03939497072,157287.04705466214,73031.08296140832
2016-02-03T00:00:00.000Z,OTHER,151123.328125,141480.53020182933,185048.34705965096,98943.54787236756
2016-02-04T00:00:00.000Z,OTHER,91077.7890625,72721.1548335828,115091.87349824986,31548.34769816609
2016-02-05T00:00:00.000Z,OTHER,112842.8828125,80404.89774211931,128170.52482348404,38536.42778325259
2016-02-06T00:00:00.000Z,OTHER,132182.21875,100611.51273949006,142679.06271432,60221.25360557704
2016-02-07T00:00:00.000Z,OTHER,102011.9296875,113023.31973076453,157693.63072190178,68987.59122156876
2016-02-08T00:00:00.000Z,OTHER,99537.0625,124499.54794707378,167649.26708490803,79654.33597835586
2016-02-09T00:00:00.000Z,OTHER,131206.53125,128864.46412624768,173169.88324813757,83861.26420876445
2016-02-10T00:00:00.000Z,OTHER,163519.265625,121833.85008291376,164413.51760331984,79482.59114088964
2016-02-11T00:00:00.000Z,OTHER,104619.265625,54956.535429094765,97873.81491098851,14408.636705359559
2016-02-12T00:00:00.000Z,OTHER,111158.453125,64443.66007955072,107151.88934651502,21598.47111863048
2016-02-13T00:00:00.000Z,OTHER,132906.46875,86994.15083807132,131304.4410759555,46594.32868079374
2016-02-14T00:00:00.000Z,OTHER,148971.203125,102069.60132706723,144096.85821203634,60418.981758773734
2016-02-15T00:00:00.000Z,OTHER,123239.703125,66029.79412856583,107574.75043360409,21226.962950979618
2016-02-16T00:00:00.000Z,OTHER,128250.046875,89597.73392762596,132048.0797108989,48821.91783778129
2016-02-17T00:00:00.000Z,OTHER,158150.90625,126069.701444838,170172.01683968786,85390.93828218438
2016-02-18T00:00:00.000Z,OTHER,91673.921875,55358.220042927685,100539.1116516511,9063.4552702151
2016-02-19T00:00:00.000Z,OTHER,109168.6875,68330.00425318549,109574.35064040116,24052.870114881243
2016-02-20T00:00:00.000Z,OTHER,136495.421875,93828.32809849379,138224.37709336105,53080.34593284319
2016-02-21T00:00:00.000Z,OTHER,156827.953125,111764.89343314446,153084.7995802939,70042.34779990341
2016-02-22T00:00:00.000Z,OTHER,114980.7578125,85020.89117854171,128979.33724930625,41421.29147311542
2016-02-23T00:00:00.000Z,OTHER,112221.921875,94351.20330159039,139288.68206270036,49088.28220441596
2016-02-24T00:00:00.000Z,OTHER,144983.796875,134814.81198664446,178236.52371056564,91207.26677065977
2016-02-25T00:00:00.000Z,OTHER,88829.7890625,74382.43558104301,116881.1189556354,31851.572991084737
2016-02-26T00:00:00.000Z,OTHER,102211.40625,88897.13814705968,132429.59890669098,46293.490465546965
2016-02-27T00:00:00.000Z,OTHER,139498.46875,115968.44172282956,158960.69142617474,68202.96026372969
2016-02-28T00:00:00.000Z,OTHER,154532.9375,134963.20513962733,178377.1654495912,92986.78682006414
2016-02-29T00:00:00.000Z,OTHER,114303.1484375,109684.30312117918,153132.00518929295,65567.20604252424
2016-03-01T00:00:00.000Z,OTHER,137400.0625,128943.77840959377,174153.73723388102,87562.47772271927
2016-03-02T00:00:00.000Z,OTHER,164752.375,166834.38684596925,205985.48141771037,121028.76215553458
2016-03-03T00:00:00.000Z,OTHER,96764.21875,97983.62485984317,143204.69601541973,51618.721595999676
2016-03-04T00:00:00.000Z,OTHER,108807.7421875,111790.91215458034,153050.31594112166,70955.22477572884
2016-03-05T00:00:00.000Z,OTHER,144866.65625,138354.74304674318,181985.19944120423,94920.48866316999
2016-03-06T00:00:00.000Z,OTHER,158794.171875,156176.42163535254,198629.07726585,111528.86737099399
2016-03-07T00:00:00.000Z,OTHER,111010.515625,128038.78692310631,168657.68346432998,83187.31787627634
2016-03-08T00:00:00.000Z,OTHER,108209.375,136371.7294149413,180251.78278544138,93907.48074915749
2016-03-09T00:00:00.000Z,OTHER,150275.4375,175464.5477469971,218436.85196141648,130426.08246165328
2016-03-10T00:00:00.000Z,OTHER,88606.890625,112413.47661247573,156965.34841481794,71085.53204243732
2016-03-11T00:00:00.000Z,OTHER,105151.0,124341.29901301162,165771.79543674656,79240.5325504178
2016-03-12T00:00:00.000Z,OTHER,135747.90625,149296.03023373536,194971.36647686284,106828.70409517996
2016-03-13T00:00:00.000Z,OTHER,147985.0,165195.99862756938,208365.4317993396,122861.80382863489
2016-03-14T00:00:00.000Z,OTHER,109351.4296875,135233.50228632387,179347.31317396602,91913.03193063903
2016-03-15T00:00:00.000Z,OTHER,118525.9765625,143259.94472407468,187769.7280155316,102625.87745096181
2016-03-16T00:00:00.000Z,OTHER,158024.859375,187575.41982632742,231388.37200813182,141020.55788465423
2016-03-17T00:00:00.000Z,OTHER,91942.1953125,122401.41738450984,162836.0345676426,79336.85375821308
2016-03-18T00:00:00.000Z,OTHER,104970.8671875,124764.06006441156,168628.92728759593,82252.96156385285
2016-03-19T00:00:00.000Z,OTHER,136556.046875,148474.6465127657,191861.69360316318,105208.98733330448
2016-03-20T00:00:00.000Z,OTHER,145305.296875,163182.30991859903,205170.41787839239,118295.41358231928
2016-03-21T00:00:00.000Z,OTHER,111818.1953125,131864.3272528209,177899.3972118425,88036.77077671695
2016-03-22T00:00:00.000Z,OTHER,112305.3828125,136105.92242657035,178920.28076758192,93299.23728786093
2016-03-23T00:00:00.000Z,OTHER,145768.40625,173636.13915484483,217688.60699716274,132244.79704062242
2016-03-24T00:00:00.000Z,OTHER,102735.015625,108723.889169922,148544.83508604945,66283.33348542395
2016-03-25T00:00:00.000Z,OTHER,96656.15625,94187.12807754216,135423.36618463026,53027.26093396457
2016-03-26T00:00:00.000Z,OTHER,119586.2421875,141544.28850465952,184197.30215000515,97457.16043624727
2016-03-27T00:00:00.000Z,OTHER,131554.515625,155620.7510111749,199386.64231090026,111610.19106996128
2016-03-28T00:00:00.000Z,OTHER,112283.9765625,123903.60288548747,164099.38726131208,81472.92031656187
2016-03-29T00:00:00.000Z,OTHER,116705.625,129853.8560825033,175898.06958375382,86854.15619897375
2016-03-30T00:00:00.000Z,OTHER,145248.46875,165062.61099796026,207026.334433161,124825.62246049684
2016-03-31T00:00:00.000Z,OTHER,96223.328125,99513.44204938001,141362.65384971857,58260.90680572728
2016-04-01T00:00:00.000Z,OTHER,119138.6796875,116577.25219605117,158282.69210881798,69951.62753577443
2016-04-02T00:00:00.000Z,OTHER,152514.25,136950.61147801141,176875.6067860709,93348.93082832835
2016-04-03T00:00:00.000Z,OTHER,178771.25,142334.3173759674,185493.8025732095,98258.39875903103
2016-04-04T00:00:00.000Z,OTHER,116483.609375,109673.66777449395,151439.01424647792,66215.31999832799
2016-04-05T00:00:00.000Z,OTHER,119970.34375,113245.05278294296,154374.69878798674,71882.90004036197
2016-04-06T00:00:00.000Z,OTHER,150380.671875,147716.02286164384,192389.49310625775,105801.82021912136
2016-04-07T00:00:00.000Z,OTHER,89417.7265625,79250.83789455882,118172.23485600707,34204.19529308357
2016-04-08T00:00:00.000Z,OTHER,104136.609375,86228.81103367747,129180.26712717395,43450.92410729231
2016-04-09T00:00:00.000Z,OTHER,132472.640625,106526.96874824395,150747.17455409796,60005.59505254823
2016-04-10T00:00:00.000Z,OTHER,149749.0625,117448.57272140987,159760.00950262076,75253.23349202606
2016-04-11T00:00:00.000Z,OTHER,102987.9609375,82238.81233409602,126884.05504920239,39258.95816388185
2016-04-12T00:00:00.000Z,OTHER,111751.890625,84032.90066469798,127072.9479369134,42921.80217587074
2016-04-13T00:00:00.000Z,OTHER,140211.0,115708.89393449582,157986.8746089046,72636.5629305762
2016-04-14T00:00:00.000Z,OTHER,85161.703125,47098.58585743411,85204.92850256193,1879.9687048750177
2016-04-15T00:00:00.000Z,OTHER,102564.0703125,53671.58631455959,99705.75646781226,6419.5986622759765
2016-04-16T00:00:00.000Z,OTHER,127283.3671875,127303.81534466802,168996.8205605484,85955.31455504836
2016-04-17T00:00:00.000Z,OTHER,150741.3125,150772.7538012849,195230.5992302575,108483.78819189129
2016-04-18T00:00:00.000Z,OTHER,113162.0,113172.9237881064,157842.72951709674,72491.66848439089
2016-04-19T00:00:00.000Z,OTHER,116601.4375,116619.67334970352,154950.25331821028,76750.39316075353
2016-04-20T00:00:00.000Z,OTHER,147649.59375,147688.5705277784,190616.81883503322,107575.91883904567
2016-04-21T00:00:00.000Z,OTHER,90952.25,90970.60585361748,133519.29257610612,49346.96948561431
2016-04-22T00:00:00.000Z,OTHER,103157.609375,103180.63399062485,147510.4200940529,59484.59150601414
2016-04-23T00:00:00.000Z,OTHER,135074.5625,135104.15785083544,179164.96026025215,91649.38945799849
2016-04-24T00:00:00.000Z,OTHER,144756.90625,144799.37979752116,187206.00857964778,101654.73768192335
2016-04-25T00:00:00.000Z,OTHER,99176.1484375,99220.19156151685,141712.09807853514,53945.2416897852
2016-04-26T00:00:00.000Z,OTHER,105770.328125,105818.09330820815,148669.9702868927,64724.513684594735
2016-04-27T00:00:00.000Z,OTHER,140793.375,140856.76413454564,182975.9848436274,98418.98136094159
2016-04-28T00:00:00.000Z,OTHER,81468.7578125,81508.05794091166,124037.46371657285,40114.801978655916
2016-04-29T00:00:00.000Z,OTHER,101823.7890625,101865.89207238061,146463.63891000208,57478.11887557469
2016-04-30T00:00:00.000Z,OTHER,141133.578125,141191.65092184267,180605.25697438687,98427.8855004752
2016-05-01T00:00:00.000Z,OTHER,169830.3125,169864.36976125618,216352.3599972549,125929.40562498434
2016-05-02T00:00:00.000Z,OTHER,118492.2109375,118553.41470573022,161863.486748957,77265.89220637167
2016-05-03T00:00:00.000Z,OTHER,121450.5234375,121490.64174707436,162957.84583430144,78678.76666102928
2016-05-04T00:00:00.000Z,OTHER,155269.953125,155320.64296345387,199604.06400950183,112088.82921108307
2016-05-05T00:00:00.000Z,OTHER,90797.390625,90828.32485283984,132816.91148464242,49732.997136739286
2016-05-06T00:00:00.000Z,OTHER,113709.5703125,113732.18734757256,156549.43628378384,70783.51191902965
2016-05-07T00:00:00.000Z,OTHER,160165.265625,160147.8771994147,202667.1396041943,117762.42824566223
2016-05-08T00:00:00.000Z,OTHER,119252.375,119273.95826616905,162544.568755216,75285.14616335667
2016-05-09T00:00:00.000Z,OTHER,113581.5546875,113598.8338648172,156332.65096579338,70016.10341974422
2016-05-10T00:00:00.000Z,OTHER,111555.5546875,111570.39291887186,154314.54202158595,70528.32504946929
2016-05-11T00:00:00.000Z,OTHER,151101.78125,151110.84563779735,194699.26523350133,110722.98295014555
2016-05-12T00:00:00.000Z,OTHER,90246.296875,90241.57632632233,131545.7128532262,44696.81720214892
2016-05-13T00:00:00.000Z,OTHER,103617.015625,103607.41014123398,148796.43681783415,60393.252002271176
2016-05-14T00:00:00.000Z,OTHER,136221.109375,136212.36791945773,181724.91543182198,92499.65106151525
2016-05-15T00:00:00.000Z,OTHER,158796.578125,158799.92408737933,202362.8564231635,116762.50096437332
2016-05-16T00:00:00.000Z,OTHER,117292.40625,117286.44697955572,161589.80402644016,72366.97473746123
2016-05-17T00:00:00.000Z,OTHER,117135.6484375,69492.83238670224,115591.09846898548,30211.877506005367
2016-05-18T00:00:00.000Z,OTHER,143254.578125,98435.3038068459,141064.64003590267,55612.750200039096
2016-05-19T00:00:00.000Z,OTHER,92133.84375,47159.65419127163,90341.57690390604,4658.124945310042
2016-05-20T00:00:00.000Z,OTHER,109152.2421875,63239.10948493418,107758.40226735137,22953.834122353703
2016-05-21T00:00:00.000Z,OTHER,137861.484375,93542.0503024149,135244.53932388613,50497.39138379109
2016-05-22T00:00:00.000Z,OTHER,154651.984375,114086.6164908434,156059.82003554897,68989.29166156391
2016-05-23T00:00:00.000Z,OTHER,110153.984375,86676.01213522727,129030.90076358062,44804.19758950757
2016-05-24T00:00:00.000Z,OTHER,105848.1015625,97305.92864209661,140188.91314669276,55343.84068651662
2016-05-25T00:00:00.000Z,OTHER,138979.109375,132855.14112140014,176166.92179491115,90633.56892539503
2016-05-26T00:00:00.000Z,OTHER,91283.484375,79260.91997542144,123307.4379596365,33423.34489782318
2016-05-27T00:00:00.000Z,OTHER,128073.78125,128024.12158084822,172904.3989483796,86385.43755282092
2016-05-28T00:00:00.000Z,OTHER,119530.7578125,122501.65049167654,160989.09035904438,81714.29365181149
2016-05-29T00:00:00.000Z,OTHER,139249.578125,140421.88427046934,180888.08460965505,96381.05349231767
2016-05-30T00:00:00.000Z,OTHER,114848.765625,104986.87447773795,145611.29276519764,60940.7372302372
2016-05-31T00:00:00.000Z,OTHER,134886.265625,119785.59391421676,163489.43207662043,76263.88631331682
2016-06-01T00:00:00.000Z,OTHER,155365.640625,162440.14824796372,204619.34825789928,118826.23329823469
2016-06-02T00:00:00.000Z,OTHER,99115.796875,100546.9575984163,144228.58792880524,58437.10477783772
2016-06-03T00:00:00.000Z,OTHER,104919.0625,104871.30341487308,146710.4723822027,60034.71409632479
2016-06-04T00:00:00.000Z,OTHER,141383.5625,131235.4008445894,175905.80107432365,86774.9618133319
2016-06-05T00:00:00.000Z,OTHER,158082.0,147526.65136659032,191322.09488860227,106094.49998287526
2016-06-06T00:00:00.000Z,OTHER,110169.421875,116376.50983373003,159441.30736350725,74701.48365788307
2016-06-07T00:00:00.000Z,OTHER,112680.5078125,122020.70909250494,160150.65314491288,81398.68023816319
2016-06-08T00:00:00.000Z,OTHER,144727.703125,160495.1897212054,205689.95453592663,117523.55793455278
2016-06-09T00:00:00.000Z,OTHER,86418.4765625,95924.4310766054,138423.09073889288,54305.52766702124
2016-06-10T00:00:00.000Z,OTHER,99133.3046875,107193.38062706427,152069.4531527913,65049.58303043956
2016-06-11T00:00:00.000Z,OTHER,126214.2734375,132729.56502141384,174611.51342722532,88844.71832452623
2016-06-12T00:00:00.000Z,OTHER,141766.6875,148324.7009826978,192274.87862632718,107319.09350646815
2016-06-13T00:00:00.000Z,OTHER,108002.453125,116655.56897740254,158810.14609023093,73374.01772652064
2016-06-14T00:00:00.000Z,OTHER,110255.9140625,122572.67769286837,163865.06712745913,81461.84308393103
2016-06-15T00:00:00.000Z,OTHER,148456.609375,162274.826692321,202417.76648268205,116956.87742707618
2016-06-16T00:00:00.000Z,OTHER,93889.7734375,105426.43003891285,147712.4199416181,62379.03334144112
2016-06-17T00:00:00.000Z,OTHER,110822.421875,115249.47844496416,159326.03360189125,71134.23733441628
2016-06-18T00:00:00.000Z,OTHER,151557.296875,132916.78435065376,175038.41207376006,86163.30123131855
2016-06-19T00:00:00.000Z,OTHER,125705.546875,148322.0297758146,191588.39358457748,103757.22344438016
2016-06-20T00:00:00.000Z,OTHER,109843.3046875,116493.69014315534,160784.43515412914,74600.28829124919
2016-06-21T00:00:00.000Z,OTHER,114170.453125,122837.78574904412,164668.6821227548,81523.2333641121
2016-06-22T00:00:00.000Z,OTHER,141837.671875,161001.34602591034,203862.89314824418,117813.19327118974
2016-06-23T00:00:00.000Z,OTHER,87466.515625,95633.79819080807,139770.3027601295,53643.83609041408
2016-06-24T00:00:00.000Z,OTHER,97262.796875,106928.83711023175,151465.451617185,60566.392996746064
